,0,1,2,3,4,5,6
81,리얼 히알루로닉 100 토너,글로리#dwpC0E,21세,복합성,여,3,환절기라 피부가 뒤집어져서 속건조 잡아주려고 워터토너 구매했는데 🥲 랭킹이 높아서 기대를 많이 했나봐요 히알루론산 성분이 안 맞는 건지 닦토 후 여러겹 흡수 시켜줬는데 피부가 간지럽더니 다음날 붉게 여러곳 트러블 올라왔어요  만약 예민하지 않으신 분이라면 물처럼 묽어서 여러겹 레이어드 해주기 좋을 것 같아요!
82,리얼 히알루로닉 100 토너,이시준,15세,건성,남,3,개인적으로 속건조해결이 안됐어요.. 다른제품과 다르게 저분자 고분자 다있어서 좋다고알았는데 생각보다 실망
83,리얼 히알루로닉 100 토너,마술연필,47세,복합성,여,3,"순하니, 스킨으로 화장솜으로 닦아내는 용도로 괜찮아요. 산뜻하게 발리면서 바르고 나면 뽀송한게 여름에 쓰기에 딱인거 같아요. 복합성 제피부에 적당한거 같아요. 요즘같은 건조한때 볼부분이 건조하니, 좀 당기네요. 순하니 피부에는 좋아요."
84,리얼 히알루로닉 100 토너,스니피,35세,건성,여,3,무난무난템ㅎ 물같은제형에 향은 없어요 스킨팩으로 썼는데 성분도 순하고 속당김도 없어요 머리말릴때 피부속 수분감 뺏어가지않고 트러블도 안나고 무난하게 손이 잘 갑니다
85,리얼 히알루로닉 100 토너,비챤챤,27세,민감성,여,3," 🌊 피부타입  과거 극지성피부, 현재 수부지타입으로 안맞는 제품을 쓸 시에 트러블이 바로 올라오는편, T존은 유분기 가득, U존은 건조, 전체적으로 민감한 피부타입입니다!  🌊 제품의 외관 투명한 원통형 용기로 200ml 용량의 흐르는 물같은 제형의 토너가 들어있습니다. 에코라벨로 재활용도 용이하게 되어있습니다.  🌊 제품의 성분 흡수가 빠른 순도 100% 히알루론산과 초저분자 히알수로 사용한 제품으로 수분을 피부 20층까지 깊고 빠르게 충전시켜주는 첫수분 속건조토너로 사용하기좋은 성분으로 이루어져 있습니다.  🌊 제형 & 향 제형은 물과 다를바없이 촉촉한 토너형태였습니다. 제품 사용설명에 써있듯 씻고나오자마자 첫수분을 공급해주는 토너로 사용해주었는데, 끈적임은 전혀없고 다른 제품과 다르게 수분감이 확실히 느껴져서 다른 토너들과 확실한 차이를 느꼈던거 같습니다.   🌊 10일간의 효과 지성이지만 수분이 부족한 피부타입이라 부족했던 수분감이 확 차오르는게 느껴져 정말 좋았던거같아요. 즉각적으로 피부가 잘 먹는 느낌도 들어서 너무 만족했습니다. 평소에 시간이 지나면 얼굴에 열감이 느껴지고 피부가 잘 뜨는 타입인데 평소보다 유지력이나 갈라짐도 훨씬 나아진거같아 수분감이 이렇게나 중요하구나라는 생각이 들었습니다.  🌊단점 이상하게 며칠간격으로 여드름이 한두개씩 올라오는 느낌이 들어서 반쪽만 발라보았는데 아무래도 웰라쥬의 성분이 저와 맞지않는게 들어있다고 느꼈습니다. 화농성은 아닌 짜내면 며칠 뒤에 사라지는 작은 여드름이 올라왔습니다. (2주 기준 여드름 4개정도 올라옴) 또 제품을 사용할 때 눈에 들어가면 눈시림이 심해서 눈주위에 쉽사리 바르지 못했습니다.  🌊 총평 사계절내내 즉각적으로 수분을 공급하기 좋은 제품이었고, 확실히 수분감이 충분하다고 느껴져 화장이 들뜨거나 수분이 부족한 사람들에게 유용한 스킨이라고 느껴졌습니다. 화장 시 피부결표현이 개선되는 느낌을 받았으나, 꾸준히 피부에 좋은 효과를 보일지는 더 사용해봐야 알거같다고 느꼈습니다. 성분에 맞지않는 피부타입인지 피부에 트러블이 2주간 4개정도 올라왔지만 수분감자체는 충분하다고 느껴져서 더 사용해볼지 고민입니다..! 큰 문제를 일으키는 트러블은 아니고 3일 후에 가라앉는 느낌에 화장이 더 잘먹어서 트러블이 심하지 않는 튼튼한 피부를 가진 사람이 사용하면 좋을거같다고 느꼈습니다! 더 사용해 본 후에 후기를 남겨보도록 하겠습니다."
86,리얼 히알루로닉 100 토너,arbGiO,28세,건성,여,3,세안 후 곧바로 바르면 촉촉하고 좋은데.. 이거 쓰고 이마에 여드름이 생겼어요; 혹시 모공 막는 성분이 있는건지..? 
87,리얼 히알루로닉 100 토너,치치새,20세,민감성,여,3,샘플링 당첨되어 사용해봤는데요 가벼워서 데일리하게 바르긴 좋지만 수분을 채워준다는 느낌은 없었던것 같아요  향은 거의 없고 물 같은 제형의 토너 입니다 가볍게 바르실 분들만 사용하시길 추천드려요
88,리얼 히알루로닉 100 토너,짱아81,43세,복합성,여,3,23.10.13 쏘쏘 샘플링 당첨되어 사용해봤어요 토너보다는 에센스 느낌의 제형이구요 무향이고 바를때는 순한줄 알았는데 입술라인따라 트러블이 미세하게 올라오네요 촉촉하기는한데 손이 잘 안가요ㅜ
89,리얼 히알루로닉 100 토너,언어무어,28세,복합성,여,3,웰라쥬 앰플이랑 크림에 너무 만족해서 토너도 기대하고 구매했는데 생각보다 너무 그냥 물이에요.. 촉촉함을 느끼려면 최소 3+a번 흡토해줘야되요
90,리얼 히알루로닉 100 토너,cjun,24세,복합성,여,3,-글로우픽 샘플링 이벤트로 10ml짜리 샘플을 사용해보았습니다!  -엄청 가벼운 물 제형의 토너로 흡수가 빨라요. 개인적으로는 직접 피부에 흡수 시키는 게 닦토보다 더 좋았어요  -여러번 덧발라도 빠르게 흡수되고 확실히 안발랐을 때보다 수분이 채워진 느낌입니다. 바로 앰플이나 크림 발라도 되지만 차곡차곡  수분 채워주는 느낌이라 나쁘지 않았어요. 속건조 심하시면 토너부터 찹찹 많이 바르는게 효과가 있을 것 같아요  -다만 대부분의 수분 토너랑 느낌이 비슷해서 큰 장점이나 특별한 점을 잘 모르겠어요..샘픔로 받은 제품은 다 쓸 것 같은데 내돈내산으로 또 구매할 것 같지는 않아요.
91,리얼 히알루로닉 100 토너,라블리,30세,민감성,여,3,그냥그래요! 일반 물토너이고 수분감이 만땅이다라는 느낌보다는 살짝 넣어주기 좋다 정도? 웰라쥬라인으로 토너-앰플-크림쓰면 수분감 낭낭하긴 합니다!
92,리얼 히알루로닉 100 토너,제인JJ,31세,복합성,여,3,"✔️장점 촉촉함 빠른 흡수력 순함  ✔️단점 무난함  ✔️총 그냥 엄청 무난한 토너! 물타입이라 흡수 엄청 빠르고 촉촉한데, 웰라쥬의 다른 제품들에 비하면 좀 가벼운 편. 속부터 채워진다는 그런 느낌은 없고 그냥 첫단계에 가볍게 흡수시키기 좋아요, 수부지나 트러블성 피부가 쓰기에도 부담없고 순합니다. 단점이 무난하다는 건 그냥 너무 특징이 없달까... 수분길을 열어주는 부스팅토너라고 되어있는데 딱히 모르겠는 느낌."
93,리얼 히알루로닉 100 토너,쉬익쉬익은,25세,건성,여,3,"물토너중에서 큰 특이점이 없는 것 같아요 바로 건조해지진 않지만 독도,모찌,크림미스트 같은 애들처럼 물토너중에도 꽤 촉촉한 애들에 비해  이건 그 정도는 아니였어요 무난하고 클렌징 처음이나 마지막 단계로 쓰기엔 괜찮지만 저처럼 토너부터 촉촉하고 싶은 분이 쓰기엔 부족할 것 같아요"
94,리얼 히알루로닉 100 토너,줘니202,32세,지성,여,3,무난해요. 향도 없고 끈적거리지도 않습니다. 가벼운 제형인데 의외로 촉촉하네요.
95,리얼 히알루로닉 100 토너,솔직리뷰주의,33세,복합성,여,3,"같은라인 세럼을 쓰고있어서 기대했는데 토너는 흡수가 별로 잘 안되고  아쉬운 부분이 많습니다, 그냥 세럼 사세요!!"
96,리얼 히알루로닉 100 토너,통키S2,30세,복합성,여,3,무난무난한 속건조 잡아주는 물토너에요  콧물스킨아니고 무향무취에 무난한 사용감이에요  재구매의사는 쏘쏘  자극이 없는 무난한 토너 찾으시면 추천 
97,리얼 히알루로닉 100 토너,베이♥,27세,민감성,여,3,저는 민감성 건성 피부인데 히알 백프로 라고 하는데 생각 보다 엄청 촉촉하진 않았어요 지성분들은 만족하실거 같네요
98,블루 아가베 포어 에센스 토너,한등,18세,민감성,여,5,"이 토너는 스포이드 타입 용기로 양조절이 간편한데요. 보습력도 우수하기 때문에 양볼에 2방울, 코와 이마에 1방울, 용기를 다시 세우면서 찔끔 나온 잔량을 턱에 슬쩍. 이정도 양만큼만 발라도 충분했습니다.  그렇기 때문에 아주 오래 사용할 수 있고요. 수분감이 많아서 이 제품을 바르고 나면 바로 다음 단계 제품을 흡수하는데에 도움을 주는 것 같고 피부가 탄탄해지는 느낌이 듭니다. 산뜻한 사용감이라 많이 바르지 않는 이상 흡수력도 좋고요. 제형은 워터리한 앰플 제형. 아주 좋은 점도 나쁜 점도 없는 아주 무난한 토너 같아요. 피부에 뭔갈 일으키거나 자극적이지도 않지만  동시에 효과랄 것도 없는 그냥 촉촉한 토너. 모공을 작게 해준다고 써있는 포어 에센스 토너이지만,, 딱히 모공에 효과를 보지는 못했어요. 그래도 매년 여름마다 모공이 점점 더 커지는게 보여서 스트레스 받았었는데 이 제품 덕분인지 다른 모공 제품도 발라서인지는 모르겠지만 올해 여름엔 모공이 더 커지지 않고 원래 크기를 유지하고 있습니다. 추운 날씨거나 피부가 건조한 날엔 양을 늘려서 바르거나 2~3스킨 정도 하면 속건조가 줄어드는 느낌이 들었고요.. 뭐 무난무난한 그런 토너인 것 같습니다. 피부가 예민하면 토너같이 수분감이 많은 제품을 많이 바르거나 팩을 하면 피부가 화하고 화끈 거릴 수 있는데 이건 조금만 발라도 되고 자극없는 사용감의 제품이니까 좋은 제품인 것 같습니다. 하지만 요즘엔 기능성 제품에 빠져서 뭔가 조금이라도 효과를 주는 제품을 원하기 때문에 다쓰면 다른 토너를 사보는 걸로..ㅎ  "
99,블루 아가베 포어 에센스 토너,봄졔,23세,지성,여,5,수분 보습 모두 우수한 에센스! 바를 때도 조금 시원해서 열감 낮춰주고 살짝 점성있는 물이라 바르기 편해요 ㅎㅎ
100,블루 아가베 포어 에센스 토너,코은,31세,복합성,여,4,"보습감,수분감 둘다 짱짱쓰! 양도꽤많고 향도 괜찮은편이에요. 딱하나 저에게 불호라면 제형..!? 점성이좀 있는편이라서 약간 느낌이 이상한정도..?에요 ㅋㅋㅋ 구거말구 나머지는 괜찮앗어요!"
101,블루 아가베 포어 에센스 토너,바비쏭,35세,건성,여,4,"모공에 효과가 있을까해서 사 봤는데,, 모공조임이나 이런건 못 느끼겠지만,, 점성 있는 토너로 말끔하게 쓸수 있는 토너로 토너로써의 역할을 잘 하는 느낌이 듭니다!!~~ 바르면 촉촉해서 쓸만해요!!"
102,블루 아가베 포어 에센스 토너,핑키키,19세,복합성,여,5,피부에 촉촉하게 잘 스며들고 피부가 뒤집어지지 않고 좋아지는 것 같습니다
103,블루 아가베 포어 에센스 토너,가려워서미쳐,40세,지성,여,3,"다자연 어성초 케어 세럼 너무 좋아해서, 블루 아가페 포어 에센스 토너도 구매해봤는데요. 보습력은 참 좋은데 모공에는 딱히 효과는 모르겠더라고요. 그리고 가끔은 간지러운 느낌이 나서 사용을 잘 못 하겠더라고요. 민감하고 여드름 올라오는 저 같은 피부에는 별로 추천하고 싶지 않아요."
104,블루 아가베 포어 에센스 토너,삐그덕,28세,복합성,여,5,촉촉하게 수분을 바로 채워주는 느낌의 토너! 샘플로 써보거 있는데 약간 점성도 느껴져서 오히려 좋아요ㅎㅎㅎ
105,블루 아가베 포어 에센스 토너,쏘야밍,22세,복합성,여,5,요즘 기초제품으로 다자연 아가베 토어 사용하는데 피부결도 정돈되면서 부들부들해지는 느낌이라 한개 더 구매하려구요 ㅎㅎ 피부도 촉촉하게 해주면서 로션이나 크림전에 가볍게 바르면 좋을 것 같아요!
106,블루 아가베 포어 에센스 토너,1234ha,28세,복합성,여,5,좀 점도가 있는 토너인데 찐득이지는 않고 되게 촉촉해요. 용기 입구도 뾰족하게 되어있어서 사용하기도 되게 편해요. 토너보다는 앰플 바르는 느낌이라 가끔 앰플 안 바르고 이 토너만 여러겹 레이어드해도 안 건조해요.
107,블루 아가베 포어 에센스 토너,유진달래,23세,민감성,여,3,수분감에 초점이 맞춰진 제품 같아요!  수분감이 엄청 많은데 건성분들께 더 추천드려요! 수부지는 한겹만 바르면 적당할거고  지성분들은 수분이 너무 과하다고 느낄수도 있을거 같아요 저는 수부지인데 딱 한겹만 발라주는게 좋았고 덧바르면 무겁게 느껴졌어요 
108,블루 아가베 포어 에센스 토너,superj,31세,민감성,여,3,정말 순한것 같은데 묘하게 피부에 겉돌고 흡수가 안되어서 재구매는 안할것같아요! 다써가는데 여름이라 그런지 모공에 큰 효과는 못본것같아요
109,블루 아가베 포어 에센스 토너,글로리#efRfUL,24세,복합성,남,5,쿨링감있는 모공을 위한토너 여름철 토너 쓰기엔습하고 땀나서 애매한데 이 토너는 쿨링감도있고 모공케어에 좋은 성분이 있어서 여름철에 쓰기 좋아요 딱히 끈적이지도않았고 자극적이지도않았어요
110,블루 아가베 포어 에센스 토너,은지공주__,29세,복합성,여,5,"산뜻한데 수분은 완전 충분해용~~ 빠르게 흡수되는게 일단 너뮤 좋고 , 겉만이 아니라 속까지 수분을 충분히 보충해줘요"
111,블루 아가베 포어 에센스 토너,메이밍82,42세,복합성,여,5,요즘 속건조때문에 고민인데 아침 저녁 세안후에 토너를 듬뿍 흡수해주고 많이 좋아졌어요. 약간 점성있는 에센스타입 토너라 토너만으로도 피부가 꽤 촉촉해지고 그 뒤에 에센스와 크림과 시너지를 내서 피부 수분감을 올려주는 느낌입니다. 강추합니다
112,블루 아가베 포어 에센스 토너,또르지니,37세,복합성,여,5,촉촉하니 부담없이 바르기 좋았음 워낙 피부가 건조한 편인데  잘 스며들고 끈적이지 않았음 제가 워낙 사막같은 아이라  다른 피부타입은 좀 겉돌수도 있을듯 피부타입이 다 같지 않으니까 
