review_idx,cos_name,user_nm,rating,preprocessed_review,star
113,서플 프레퍼레이션 페이셜 토너,만두풀빵,4,속 건조 잘 잡 토너 수분 부족 피부 사서 비우 한동안 너무 많이 사용 그런지 요즘 제품 시도 있 요즘 토너 팩 완전 흐르 물 형 토너 많 제품 살짝 점성 있 형 별로 그냥 손 덜 얼굴 때 가장 나 예전 진짜 귀찮 때 바르 하 가격 전 건지 할인 판매처 줄어들 건지 전 성비 없 아쉽,
114,서플 프레퍼레이션 페이셜 토너,도리돌돌쓰,5,바르 좋 토너 향도 좋 끈적거리 계절 관계없이 사용,
115,서플 프레퍼레이션 페이셜 토너,호의가계속되면둘리,4,너무 잘 쓰 토너 왜 바르 얼굴 가렵 2년 전 토너 갈 타,
116,서플 프레퍼레이션 페이셜 토너,혀니짱짱-,3,피부 좋 형 콧물 형 들 귀차니즘 성격 듬뿍 바르 오랫동안 두들기 게 귀찮 제품 나쁘 안 맞 이건 개인 제품 자체 좋,
117,서플 프레퍼레이션 페이셜 토너,roseholic,5,콧물 토너 형 이예 너무 순하 보습력 좋 토너 예 세일 하 때 꼭 미리 두 제품 우연히 쓰 매료 제품 쓰 구매 하 되 모르,
118,서플 프레퍼레이션 페이셜 토너,로니카,4,데일리 얼굴 가볍 사용 토너 휘뚜루 마뚜루,
119,서플 프레퍼레이션 페이셜 토너,Bada,5,너무 괜찮 토너 발견 개인 토너 선택 때 가장 요시 하 게 느끼 잔여 감 느끼 제품 극히 싫어하 토너 콧물 끈적이 아예 없 토너 맘 들 근데 수분 감 또 충분히 느끼 사실 수분 감 크 기대 수분 충전 잘 되 느낌 받 굉장히 만족 레이어 링 하 좋 토너 팩 활용 좋 같 순하 인공 향도 안 느끼 편안 데일리 사용 너무 좋 느낌 제품 또 학 좋아하 느낌 순하 수분 감 장점 있 토너 라고 느끼 데일리 부담 없이 사용 너무 좋,
120,서플 프레퍼레이션 페이셜 토너,곰개토대왕,4,닦이 기능 있 나쁘 제품 하지만 보습 진정 더 알맞 토너 라고 생각 리뷰 많 기대 요즘 같 날씨 기대,
121,서플 프레퍼레이션 페이셜 토너,냠그리,5,세안 후 손 바르 보습력 느끼 아주 좋 제품,
122,서플 프레퍼레이션 페이셜 토너,포도농장,4,콧물 스타일 토너 정도 점성 있 보습 감 괜찮 사용 나 좋 게 수분 감 메이크업 전 사용 괜찮 자극 없 향도 향 트러블 유발 없 크 피부 타입 타 없이 사용 좋 같,
123,서플 프레퍼레이션 페이셜 토너,글로리#8A1NXK,5,살짝 콧물 형 바르 나 수분 감 즉각 채우 느낌,
124,서플 프레퍼레이션 페이셜 토너,우히히히ㅎ,4,콧물 허브 향 너무 좋 톡톡 두드리 흡수 다음 단계 바르 보습력 환절기 건조 때 바르 괜찮 많이 무겁 싹 스며들 딱하 단점 유리병 좀 무겁,
125,서플 프레퍼레이션 페이셜 토너,머드러기,4,순 데일리 사용 좋 트러블 안나,
126,서플 프레퍼레이션 페이셜 토너,눈누난나눈누,5,예전 추천 구매 없 콧물 토너 크 장단점 없 트러블 딱히 안나 보습 감 채우 제품 콧물 토너 물 토너 선호 구매 안 같,
127,서플 프레퍼레이션 페이셜 토너,시루시루시루시루,5,여기저기 유목 돌이키 가장 좋 다니 제품 바꾸 후회 토너,
128,서플 프레퍼레이션 페이셜 토너,krk1008,5,사용 토너 순하 사용 워터 토너 이,
129,서플 프레퍼레이션 페이셜 토너,hooray,4,향 너무 좋 피부,
130,서플 프레퍼레이션 페이셜 토너,yuddi,4,예전 많이 쓰 하 어떻 때 진정 잘 되 또 어떻 때 효과 없,
131,서플 프레퍼레이션 페이셜 토너,쳌쳌쳌쳌,4,점성 토너 수분 채우 느낌 들 가격 좋,
132,서플 프레퍼레이션 페이셜 토너,mjshim5430,4,전형 콧물 토너 특성 가지 장점 단점 크 없 제품 흡수력 살짝 콧물 토너 이때 쓰 제품 대부분 그렇 같 완전 물 흐르 형 점성 좀 있 콧물 토너 그런지 피부 흡수 느낌 점성 저절로 잘 흡수 손 잘 펴 바르 톡톡 톡 많이 두드리 흡수 하 물 토너 비하 흡수 좀 더디 느낌 화장 솜 흡수 속도 느리 아주 아주 얇 화장 솜 토너 팩 솜 흡수 때 좀 흡수 좀 느리 화장 솜 잘 흡수 나 토너 팩 때 보습 감 더 짱 짱 채우 느낌 흡수 더디 수분 증발 잘 되 느낌 콧물 토너 점성 가지 장점 단점 같 안 맞 성분 없 때 자극 느끼 트러블 생기 향도 강하 불 호가 갈리 같 좀 독하 느끼 토너 알콜 향 확 올라오 제품 있 이건 그렇 꽤 순하 제품 느끼,
133,서플 프레퍼레이션 페이셜 토너,깐부,4,수분 감 잘 채우 속 건조 잡 하 디어 클레 어스 토너 진짜 추천 드리 토너 에센스 토너 토너 팩 사용 정말 좋 같 토너 팩 하 나 피부 피부 효과 있 같 사계절 무난히 바르,
134,서플 프레퍼레이션 페이셜 토너,귀코,4,형 물 토너 꽤 점성 느끼 형 보습 감 처음 바르 때 좀 오래 가 그냥 발라 흡수 용도 더 좋 제품 많 딱히 매력 못 느끼 오히려 잘 쓰 있 너무 물 같 토너 약간 점성 극감 덜하 닦이 느낌 메이크업 수정 때 유 감과 점성 있 힘들이 잘 닦 있 좋,
135,서플 프레퍼레이션 페이셜 토너,소이레몬,4,엄청 물 토너 약간 물 무겁 느낌 토너 토너 추천,
136,서플 프레퍼레이션 페이셜 토너,씨샌드,4,보통 손 덜 쓰 바르 즉각 흡수 느낌 조금 시간 지나 흡수 느낌 물 흐르 토너 약간 점성 있 보 많이 건조 그렇 만족 데일리 쓰 솜 적시 건조 부분 토너 팩 사용 있 순 부담 없이 쓰기 좋,
137,서플 프레퍼레이션 페이셜 토너,chaeyeone,4,적당히 사용 딱 좋 향 없 딱히 불 호가 갈리 수분 감 꽤 바로 바르 좋,
138,서플 프레퍼레이션 페이셜 토너,밀댕,4,보통 가볍 물 타입 토너 즐기 쓰 요즘 같 날씨 크림 보습 잘 안 잡히 그래서 토너 단계 보습 주기 위해 제품 바꾸 일단 사용 감 괜찮 약간 도가 있 형 보습 감 정도 있 그렇 또 흡수 잘 안 되 겉돌 형도 괜찮 근데 보통 많이 하 화장 솜 묻히 닦 때 쏘 쏘 하 닦이 겉 살짝 스치 지나가 느낌 그래서 그냥 포기 흡수 용도 쓰 피부 자극 없 흡수 잘 되 보습 감 좋 같,
139,서플 프레퍼레이션 페이셜 토너,옛썰,4,예 전 스킨 유행 때 사 그런데 음 솔직히 막 엄청 좋 다만 스킨 하 때 약간 도가 있 애 덜 흐르 게 좋아서 꽤 자주 쓰,
140,서플 프레퍼레이션 페이셜 토너,이둘리.,5,물 토너 하 정도 덧바르 향도 거의 없 좋 순하 밤 쓰 겨울 좀 건조 아침 쓰기 좋,
141,서플 프레퍼레이션 페이셜 토너,에헤라자데,4,오 물 진하 점성 있 정도 속 건조 잡 유 분기 베이스 마무리 감 화장 전 붓 결 정리 느낌 물 형 이후 단계 안 발라 꽤 수분 감 지속 사계절 다 좋 쓰 제품 가장 스킨푸드 블랙 슈가 제품 제품 오오 오금 더 묽 하 토너 토너 치,
142,서플 프레퍼레이션 페이셜 토너,엠마리,4,처음 향 관심 갖 환절기 스며들 마음 들 극 건성 건성 및 지 복합 추천 드리,
143,서플 프레퍼레이션 페이셜 토너,은매화,4,토너 완전 흘러내리 물 형 살짝 점성 느끼 콧물 느낌 토너 못 쓰 없 흡수 용도 쓰 더 좋 느낌 보습력 흡수력 좋 약간 수분 충전 필요 때 부결 정돈 하 하 쓰 하 수분 충전 진정 탄력 같 효과 딱히 보 좋 제품 워터 토너 더 선호 딱히 구매 마음 안 들,
144,서플 프레퍼레이션 페이셜 토너,ttaris,5,없 안 토너 제일 세안 후 발라 주지 안전 안 공병 병 비우 부드럽 향 점성 있 순하 제품 다 좋 건조 때 바르 잘 먹 지 복합 부분 속 건조 악성 피부 대부분 피부 타입 왜 하 다 잘 맞 같,
145,서플 프레퍼레이션 페이셜 토너,ㅏ미,5,디어 클레 어스 토너 다 좋 같 기능 다 필요 없 수분 감 잘 채우 속 건조 잡 하 디어 클레 어스 토너 진짜 추천 드리 약간 점성 있 콧물 형 토너 수분 감 많 흡수 잘 되 끈적이 레이어 링 하 수분 감 채우 충분히 레이어 링 하 크림 보습 감마 채우 하루 종일 건조 잘 사용 크 단점 없 딱히 향 가성 비도 좋 사계절 다 사용 좋 토너 구매 하 같,
146,서플 프레퍼레이션 페이셜 토너,살구살구빛,5,약간 점성 있 콧물 토너 바르 보습 잘 좋 콧물 토너 나쁘 따갑 기름지,
147,서플 프레퍼레이션 페이셜 토너,말랑뽀송,3,물 스킨 약간 점성 있 콧물 토너 임 쓰기 좋 보습 감 괜찮 용기 최대 단점 불투명 겉 포장 다 막 얼마 남 전혀 확인,
148,서플 프레퍼레이션 페이셜 토너,마메고구마@,5,처음 쓰 때 부결 정돈 되 잘 모르 좀 방치 하 요즘 겨울철 피부 건조 토너 팩 사용 토너 에센스 토너 토너 팩 사용 정말 좋 같 솜 엠보싱 솜 사용 있 위 디어 클레 어스 토너 적 당량 붓 얼굴 정도 얹 확실히 토너 팩 하 나 피부 피부 효과 있 같 향 약간 열 고향 같 나서 그렇 진하 나쁘 같 피부 이 신분 쓰 괜찮 같 그래도 제일 좋 건성 피부 이 신분 쓰 제일 좋,
149,서플 프레퍼레이션 페이셜 토너,에쁘다,5,향 너무너무 좋 가격 싸 계속 쓰 딱히 자극 없 피부 진정 효과 좋아서 쓰,
150,오 떼르말,stayewon,5,약간 가볍 느낌 미스트 예 물 같 느낌 많이 뿌리 미끌거리 기름지 느낌 없,
151,오 떼르말,글로리#fSkRVN,4,뛰어나 보습력 보 여름 가볍 열 감 내리 용 좋 온천 수라 머리카락 눈썹 떡 걱정 덜하,
152,오 떼르말,글로리#fS746K,4,달 미스트 사용 여름 달 바가 무겁 가볍 미스트 찾 발견 순하 가볍 수분 보충 좋 사력 좋아서 애용,
153,오 떼르말,loaaa,4,안개 분사 좋 근데 그냥 물 뿌리 느낌 사실 잘 모르 피부 열 감 내리 용도 생각 쓰,
154,오 떼르말,숑야,5,붉은기 많 가라앉히 용도 구매 뿌리 때 그냥 물 같 나오 이 진정 되 일차 조금 효과 있 시작 지금 정도 쓰 정도 붉은기 가라앉 자극 없 가격 괜찮 드리,
155,오 떼르말,글로리#fC1xqI,3,여름철 열 오르 피부 가려움 있 지인 추천 이 천연 온천수 가려움 도움 받 사용 온천 수다 보니 물 뿌리 순하 자극 없 좋 아쉽 뿌리 때 정도 금방 마르고 지속 보습 감 아니 가려움 심하 가려움 잡 얼굴 날 때 쓰 가격 자주 구매 편하 막 쓰 같,
156,오 떼르말,지겨운수부지삶,4,피부염 즉각 열 감 내리 있 미스트 찾 제품 사용 확실히 미스트 뿌리 그리고 세안 후 스킨 못 바르 가볍 미스트 뿌리 편하 자주 쓰 확실히 제품 영 세일 때 사 따르 날 비싸 영 때 많이 금방 한통 다 쓰 근데 제품 막 잠재우 근데 심 편안 느낌 다음 구매 의사 있 수시로 열 감 오르 때 뿌리 묘하 뿌리 후 쉽 건조 느낌 수분 크림 덧바르 과정 여간 귀찮 하 열 감 내리 제격 생각,
157,오 떼르말,삼각글로리,4,부분 잘 모르 파 칠 때 스펀지 오 떼 르마 좀 뿌리 두드리 피부 훨씬 올라가 그냥 뿌리 안 뿌리 물 형 미스트 라고 생각,
158,오 떼르말,두더지킁킁,4,온천수 라고 하지만 물 같 머리 감 말리 때 얼굴 너무 건조 잠깐 수분 보충 용도 구매 화장실 두 대충 얼굴 뿌리 때 좋 그리고 얼굴 열 감 확 낮추 느낌 땀 흘리 세수 때 임시방편 뿌리 열 감 낮 얼굴 금방 괜찮 오히려 물 같 느낌 좋,
159,오 떼르말,ㅇ다람쥐,5,좋 안개 사형 따갑 사력 용량 피부 부담 없이 쓰 있 온천수 별로 예 크 장점 없 게 단점 얼굴 자꾸 트러블 올라오 화장품 다이어트 시작 씻 나오 거의 바로 미스트 뿌리 요즘 트러블 안 나 꾸 피부 되 건성 뿌리 나 덜 건조 그냥 물 뿌리 느낌 호인 사람 많 같 오히려 그래서 잘 맞 휘뚜루마뚜루 쓰 좋,
160,오 떼르말,H님,5,진짜 수분 미스트 온천수 함유 있 진짜 순하 가볍 여기저기 사용 있 미스트 같,
161,오 떼르말,ssols,5,사용 감 부담 좋 가끔 미스트 사용 향 있 유부 가 느끼 이건 딱 수분 채우 같 요즘 아침 스킨케어 전 뿌리 머리 말리 건조 없 가볍 흡수 되 아주 좋,
162,오 떼르말,poiqe,3,그냥 물 얼굴 잘 모르 제품 다 그냥 얼굴 물 뿌리 같 확실히 같 하 안개 분사 장점,
163,오 떼르말,수연ㅋ,5,수많 미스트 접하 결국 아 벤 느 자리 없 가방 크 우겨넣 자연 날 심하 빨갛 올라오 화장 지우 세수 물기 뚝뚝 뿌리 다 마르고 한번 더 그리 얼굴 빨개지 때 아침 세안 뿌리 화장 솜 닦 흡수 컨디션 안 좋 때 온천수 미스트 세안 짱 짱,
164,오 떼르말,모찌모찌피부되고싶다,5,미스트 시간 지나 유부 올라오 끈 아 벤 느 미스트 주구 장창 사용 사실 그냥 온천 수라 효능 없 요즘 엄청 덥 때 쏴아 뿌리 바람 말리 금방 열 내려가 피부 트러블 난적 없,
165,오 떼르말,김복돌이요,5,전체 미스트 잘못 쓰 좁쌀 올라오 제품 그냥 물 자체 트러블 없 샤워 후에 뿌리 적당히 사이즈 여행 챙기 편하,
166,오 떼르말,luckymini,5,성분 딱히 없 여름 얼굴 열 감 올라오 때 옆 두 계속 뿌리,
167,오 떼르말,감자의세상,5,세일 의사 아주 아주 많 세안 후 즉각 수분 충전 굿 건조 방지,
168,오 떼르말,못난이댕댕이,4,가볍 뿌리 좋 사력 괜찮 딱히 피부 안 맞 하 세일 때 구매 가격 대도 세안 직후 피부 당김 느끼 날 화장실 두 바로바로 뿌리,
169,오 떼르말,Coys,3,그냥 막 뿌리 좋 수분 미스트 용량 사서 화장대 두 매일 매일 세안 직후 뿌리 있 하루 종일 없 그냥 순간 스킨케어 전 가볍 수분 날라가 유지 정도 용도 찾 추천 드리,
170,오 떼르말,글로리#flfN7u,5,없 안 기본 미스트 여행 가 때 꼭 챙기 없 같 극 건성 로션 때 쩍쩍 갈라지 화장실 수건 물기 닦 방 로션 바르 가 길 전 뿌리 피부 유지 있 좋,
171,오 떼르말,k180672,4,향도 없 자극 없이 사용 미스트 예 영 11 구매 용량 대비 성비 좋 같 사력 강 한편 사용 옆 새 때 있 금방 날아가 수분 감 많이 채우 일시 쿠 링 감과 수분 감 있 토너 대용 사용 괜찮 같,
172,오 떼르말,배어베리,5,보습 없 안개 분사 너무 좋 그냥 말 그대로 온천수 보습 점성 없 뿌리 바로 에센스 앰플 로션 바로 얹 수분 유지 되 같,
173,오 떼르말,dynadan,5,지금 한국 철수 비쉬 브랜드 아 벤 느 포지션 미스트 쓰 물량 없 바람 어쩌 없이 아 벤 느 미스트 사 쓰 입자 곱 쿠 링 감 좋 안개 분사 입사 곱 흡수력 빠르 너무 건조 때 즉각 사용 좋아서 사무실 집 화장대 두 쓰 있 미스트 특별히 뛰어나 그렇 모나 없 막 쓰기 좋 같 솔직히 속 건조 없 자주 사용 필요 때 쓰 양도 많 할인 자주 성비 너무 좋 할인 자주 하 없 기다리 살 되 같,
174,오 떼르말,김킹콩,4,원플러스원 종종 살 세수 바로 와서 얼굴 땡기 때 뿌리 특별히 좋 모르,
175,오 떼르말,j_onni,4,한때 미스트 유행 때 엄청 사용 제품 일단 사력 마음 들 향 두 외국인 친구 사력 좋 같 많이 사용 제품 이예 요즘 미스트 크기 커서 들 다니 잘 사용 미스트 사용 좋 제품 같,
176,오 떼르말,프리티피넛,5,크 용량 있 얼굴 열 날 때 사용 하 너무 좋 쿠 링 효과 까 미스트 최고 쓰 용량 구매 하 가볍 쓰 너무,
177,오 떼르말,수우미잉,4,즉각 쿠 링 효과 좋아서 여름 쓰 딱 일 해 뿌리 금방 날아가 하 보습 감 살짝 별로,
178,오 떼르말,애플망고냥,3,그냥 물 뿌리 느낌 건조 때 뿌리 더 건조 느낌 겨울 여름 식히 용 괜찮 같,
179,오 떼르말,개복복,5,아 벤 느 칼 파트 크림 없 못살 사람 미스트 구매 온천수 성분 피부 진정 회복 및 자극 완화 건강 피부 만들 하 회사 집 달동 안 열심히 뿌리 리뷰 작성 합 당 향 나 싫어하 향 추천 드리 사력 좋 수분 충전 안 뿌리 때 보다 훨씬 좋 같 항상 사무실 피부 땡기 고생 열심히 뿌리,
180,오 떼르말,으키키요,5,사력 강하 가까이 사용 추 피부 열 감 오르 날 뿌리 피부 열 식히 빨리 안 후에 바로 뿌리 용도 자주 사용,
181,오 떼르말,h._.jin312,5,작 용량 사용 쿠 링 감 장난 수분 채우 느낌 너무 좋아서 영 용량 하 바로 구매 잘 사용 있 여름 너무 잘 사용 할거 같 조만간 가족 여행가 사용 하 사력 너무 좋 성분 순 데일리 사용 딱,
182,오 떼르말,돌발상황,4,수분 공급 하 위하 건조 느끼 때 얼굴 목 분사 하면 골고루 잘 뿌리 메이크업 후 화장 뜨 오랫동안 이용 보 미스트 이 아 벤 느 오 떼 르 말 진정 효과 뛰어나 아 벤 느 온천수 부담 없이 뿌리 있 좋 뿌리 후 오래 지속 되 끈적이 생각 날 때 자주 이용,
